Date,Region,Product,Unit,Price
2023-03-01,Pampeana,Pan francés,kg,435.19
2023-03-01,Pampeana,Harina de trigo común,kg,193.06
2023-03-01,Pampeana,Arroz blanco simple,kg,278.63
2023-03-01,Pampeana,Fideos secos tipo guisero,500 g,228.35
2023-03-01,Pampeana,Carne picada común,kg,1162.93
2023-03-01,Pampeana,Pollo entero,kg,625.95
2023-03-01,Pampeana,Aceite de girasol,"1,5 litros",970.94
2023-03-01,Pampeana,Leche fresca entera sachet,Litro,265.16
2023-03-01,Pampeana,Huevos de gallina,Docena,581.03
2023-03-01,Pampeana,Papa,kg,245.61
2023-03-01,Pampeana,Azúcar,kg,329.13
2023-03-01,Pampeana,Detergente líquido,750 cc,263.39
2023-03-01,Pampeana,Lavandina,1.000 cc,180.79
2023-03-01,Pampeana,Jabón de tocador,125 g,199.96
2023-03-01,Noreste,Pan francés,kg,388.42
2023-03-01,Noreste,Harina de trigo común,kg,201.45
2023-03-01,Noreste,Arroz blanco simple,kg,259.24
2023-03-01,Noreste,Fideos secos tipo guisero,500 g,206.29
2023-03-01,Noreste,Carne picada común,kg,1083.3
2023-03-01,Noreste,Pollo entero,kg,571.72
2023-03-01,Noreste,Aceite de girasol,"1,5 litros",1081.48
2023-03-01,Noreste,Leche fresca entera sachet,Litro,277.25
2023-03-01,Noreste,Huevos de gallina,Docena,564.27
2023-03-01,Noreste,Papa,kg,242.1
2023-03-01,Noreste,Azúcar,kg,342.02
2023-03-01,Noreste,Detergente líquido,750 cc,236.53
2023-03-01,Noreste,Lavandina,1.000 cc,196.61
2023-03-01,Noreste,Jabón de tocador,125 g,189.03
2023-03-01,Noroeste,Pan francés,kg,392.34
2023-03-01,Noroeste,Harina de trigo común,kg,191.58
2023-03-01,Noroeste,Arroz blanco simple,kg,269.53
2023-03-01,Noroeste,Fideos secos tipo guisero,500 g,197.32
2023-03-01,Noroeste,Carne picada común,kg,1144.46
2023-03-01,Noroeste,Pollo entero,kg,597.97
2023-03-01,Noroeste,Aceite de girasol,"1,5 litros",961.87
2023-03-01,Noroeste,Leche fresca entera sachet,Litro,266.71
2023-03-01,Noroeste,Huevos de gallina,Docena,597.96
2023-03-01,Noroeste,Papa,kg,198.82
2023-03-01,Noroeste,Azúcar,kg,314.46
2023-03-01,Noroeste,Detergente líquido,750 cc,254.0
2023-03-01,Noroeste,Lavandina,1.000 cc,183.9
2023-03-01,Noroeste,Jabón de tocador,125 g,187.78
2023-03-01,Cuyo,Pan francés,kg,371.08
2023-03-01,Cuyo,Harina de trigo común,kg,185.16
2023-03-01,Cuyo,Arroz blanco simple,kg,284.04
2023-03-01,Cuyo,Fideos secos tipo guisero,500 g,222.17
2023-03-01,Cuyo,Carne picada común,kg,1108.34
2023-03-01,Cuyo,Pollo entero,kg,621.59
2023-03-01,Cuyo,Aceite de girasol,"1,5 litros",904.08
2023-03-01,Cuyo,Leche fresca entera sachet,Litro,298.74
2023-03-01,Cuyo,Huevos de gallina,Docena,634.51
2023-03-01,Cuyo,Papa,kg,251.67
2023-03-01,Cuyo,Azúcar,kg,320.27
2023-03-01,Cuyo,Detergente líquido,750 cc,269.55
2023-03-01,Cuyo,Lavandina,1.000 cc,185.21
2023-03-01,Cuyo,Jabón de tocador,125 g,204.94
2023-03-01,Patagonia,Pan francés,kg,470.77
2023-03-01,Patagonia,Harina de trigo común,kg,202.6
2023-03-01,Patagonia,Arroz blanco simple,kg,286.95
2023-03-01,Patagonia,Fideos secos tipo guisero,500 g,249.73
2023-03-01,Patagonia,Carne picada común,kg,1465.21
2023-03-01,Patagonia,Pollo entero,kg,597.99
2023-03-01,Patagonia,Aceite de girasol,"1,5 litros",814.0
2023-03-01,Patagonia,Leche fresca entera sachet,Litro,284.11
2023-03-01,Patagonia,Huevos de gallina,Docena,597.3
2023-03-01,Patagonia,Papa,kg,331.93
2023-03-01,Patagonia,Azúcar,kg,331.43
2023-03-01,Patagonia,Detergente líquido,750 cc,469.63
2023-03-01,Patagonia,Lavandina,1.000 cc,187.55
2023-03-01,Patagonia,Jabón de tocador,125 g,205.2
2023-04-01,GBA,Pan francés,kg,545.94
2023-04-01,GBA,Harina de trigo común,kg,185.36
2023-04-01,GBA,Arroz blanco simple,kg,269.86
2023-04-01,GBA,Fideos secos tipo guisero,500 g,247.65
2023-04-01,GBA,Carne picada común,kg,1097.26
2023-04-01,GBA,Pollo entero,kg,774.33
2023-04-01,GBA,Aceite de girasol,"1,5 litros",909.17
2023-04-01,GBA,Leche fresca entera sachet,Litro,271.29
2023-04-01,GBA,Huevos de gallina,Docena,744.62
2023-04-01,GBA,Papa,kg,240.82
2023-04-01,GBA,Azúcar,kg,355.67
2023-04-01,GBA,Detergente líquido,750 cc,250.43
2023-04-01,GBA,Lavandina,1.000 cc,188.7
2023-04-01,GBA,Jabón de tocador,125 g,209.61
2023-04-01,Pampeana,Pan francés,kg,469.09
2023-04-01,Pampeana,Harina de trigo común,kg,203.25
2023-04-01,Pampeana,Arroz blanco simple,kg,316.31
2023-04-01,Pampeana,Fideos secos tipo guisero,500 g,248.84
2023-04-01,Pampeana,Carne picada común,kg,1212.53
2023-04-01,Pampeana,Pollo entero,kg,813.27
2023-04-01,Pampeana,Aceite de girasol,"1,5 litros",995.23
2023-04-01,Pampeana,Leche fresca entera sachet,Litro,288.83
2023-04-01,Pampeana,Huevos de gallina,Docena,711.99
2023-04-01,Pampeana,Papa,kg,247.0
2023-04-01,Pampeana,Azúcar,kg,384.78
2023-04-01,Pampeana,Detergente líquido,750 cc,283.87
2023-04-01,Pampeana,Lavandina,1.000 cc,193.46
2023-04-01,Pampeana,Jabón de tocador,125 g,213.07
2023-04-01,Noreste,Pan francés,kg,423.31
2023-04-01,Noreste,Harina de trigo común,kg,213.89
2023-04-01,Noreste,Arroz blanco simple,kg,325.64
2023-04-01,Noreste,Fideos secos tipo guisero,500 g,219.87
2023-04-01,Noreste,Carne picada común,kg,1128.32
2023-04-01,Noreste,Pollo entero,kg,738.11
2023-04-01,Noreste,Aceite de girasol,"1,5 litros",1123.36
2023-04-01,Noreste,Leche fresca entera sachet,Litro,302.1
2023-04-01,Noreste,Huevos de gallina,Docena,660.38
2023-04-01,Noreste,Papa,kg,232.38
2023-04-01,Noreste,Azúcar,kg,394.36
2023-04-01,Noreste,Detergente líquido,750 cc,262.44
2023-04-01,Noreste,Lavandina,1.000 cc,211.36
2023-04-01,Noreste,Jabón de tocador,125 g,203.78
2023-04-01,Noroeste,Pan francés,kg,418.43
2023-04-01,Noroeste,Harina de trigo común,kg,205.93
2023-04-01,Noroeste,Arroz blanco simple,kg,314.08
2023-04-01,Noroeste,Fideos secos tipo guisero,500 g,216.07
2023-04-01,Noroeste,Carne picada común,kg,1188.62
2023-04-01,Noroeste,Pollo entero,kg,772.67
2023-04-01,Noroeste,Aceite de girasol,"1,5 litros",988.26
2023-04-01,Noroeste,Leche fresca entera sachet,Litro,288.13
2023-04-01,Noroeste,Huevos de gallina,Docena,654.31
2023-04-01,Noroeste,Papa,kg,197.21
2023-04-01,Noroeste,Azúcar,kg,364.78
2023-04-01,Noroeste,Detergente líquido,750 cc,271.64
2023-04-01,Noroeste,Lavandina,1.000 cc,198.42
2023-04-01,Noroeste,Jabón de tocador,125 g,200.88
2023-04-01,Cuyo,Pan francés,kg,405.84
2023-04-01,Cuyo,Harina de trigo común,kg,187.65
2023-04-01,Cuyo,Arroz blanco simple,kg,316.55
2023-04-01,Cuyo,Fideos secos tipo guisero,500 g,239.0
2023-04-01,Cuyo,Carne picada común,kg,1120.37
2023-04-01,Cuyo,Pollo entero,kg,785.87
2023-04-01,Cuyo,Aceite de girasol,"1,5 litros",935.37
2023-04-01,Cuyo,Leche fresca entera sachet,Litro,320.08
2023-04-01,Cuyo,Huevos de gallina,Docena,781.85
2023-04-01,Cuyo,Papa,kg,250.66
2023-04-01,Cuyo,Azúcar,kg,366.16
2023-04-01,Cuyo,Detergente líquido,750 cc,267.08
2023-04-01,Cuyo,Lavandina,1.000 cc,196.89
2023-04-01,Cuyo,Jabón de tocador,125 g,216.72
2023-04-01,Patagonia,Pan francés,kg,497.85
2023-04-01,Patagonia,Harina de trigo común,kg,214.81
2023-04-01,Patagonia,Arroz blanco simple,kg,322.46
2023-04-01,Patagonia,Fideos secos tipo guisero,500 g,271.99
2023-04-01,Patagonia,Carne picada común,kg,1563.88
2023-04-01,Patagonia,Pollo entero,kg,782.18
2023-04-01,Patagonia,Aceite de girasol,"1,5 litros",890.99
2023-04-01,Patagonia,Leche fresca entera sachet,Litro,306.87
2023-04-01,Patagonia,Huevos de gallina,Docena,745.09
2023-04-01,Patagonia,Papa,kg,336.76
2023-04-01,Patagonia,Azúcar,kg,354.25
2023-04-01,Patagonia,Detergente líquido,750 cc,499.76
2023-04-01,Patagonia,Lavandina,1.000 cc,200.24
2023-04-01,Patagonia,Jabón de tocador,125 g,218.15
2023-05-01,GBA,Pan francés,kg,617.19
2023-05-01,GBA,Harina de trigo común,kg,193.13
2023-05-01,GBA,Arroz blanco simple,kg,318.44
2023-05-01,GBA,Fideos secos tipo guisero,500 g,278.12
2023-05-01,GBA,Carne picada común,kg,1146.09
2023-05-01,GBA,Pollo entero,kg,726.36
2023-05-01,GBA,Aceite de girasol,"1,5 litros",928.68
2023-05-01,GBA,Leche fresca entera sachet,Litro,293.3
2023-05-01,GBA,Huevos de gallina,Docena,812.81
2023-05-01,GBA,Papa,kg,251.59
2023-05-01,GBA,Azúcar,kg,459.16
2023-05-01,GBA,Detergente líquido,750 cc,271.33
2023-05-01,GBA,Lavandina,1.000 cc,203.16
2023-05-01,GBA,Jabón de tocador,125 g,217.53
2023-05-01,Pampeana,Pan francés,kg,513.29
2023-05-01,Pampeana,Harina de trigo común,kg,214.44
2023-05-01,Pampeana,Arroz blanco simple,kg,380.88
2023-05-01,Pampeana,Fideos secos tipo guisero,500 g,275.71
2023-05-01,Pampeana,Carne picada común,kg,1267.9
2023-05-01,Pampeana,Pollo entero,kg,751.79
2023-05-01,Pampeana,Aceite de girasol,"1,5 litros",1039.92
2023-05-01,Pampeana,Leche fresca entera sachet,Litro,319.85
2023-05-01,Pampeana,Huevos de gallina,Docena,784.22
2023-05-01,Pampeana,Papa,kg,251.06
2023-05-01,Pampeana,Azúcar,kg,469.44
2023-05-01,Pampeana,Detergente líquido,750 cc,319.38
2023-05-01,Pampeana,Lavandina,1.000 cc,208.55
2023-05-01,Pampeana,Jabón de tocador,125 g,226.09
2023-05-01,Noreste,Pan francés,kg,460.03
2023-05-01,Noreste,Harina de trigo común,kg,225.85
2023-05-01,Noreste,Arroz blanco simple,kg,397.52
2023-05-01,Noreste,Fideos secos tipo guisero,500 g,239.76
2023-05-01,Noreste,Carne picada común,kg,1156.35
2023-05-01,Noreste,Pollo entero,kg,647.21
2023-05-01,Noreste,Aceite de girasol,"1,5 litros",1192.42
2023-05-01,Noreste,Leche fresca entera sachet,Litro,338.47
2023-05-01,Noreste,Huevos de gallina,Docena,710.82
2023-05-01,Noreste,Papa,kg,238.85
2023-05-01,Noreste,Azúcar,kg,496.54
2023-05-01,Noreste,Detergente líquido,750 cc,279.26
2023-05-01,Noreste,Lavandina,1.000 cc,231.41
2023-05-01,Noreste,Jabón de tocador,125 g,219.98
2023-05-01,Noroeste,Pan francés,kg,464.67
2023-05-01,Noroeste,Harina de trigo común,kg,216.66
2023-05-01,Noroeste,Arroz blanco simple,kg,382.07
2023-05-01,Noroeste,Fideos secos tipo guisero,500 g,238.01
2023-05-01,Noroeste,Carne picada común,kg,1252.21
2023-05-01,Noroeste,Pollo entero,kg,715.22
2023-05-01,Noroeste,Aceite de girasol,"1,5 litros",1042.46
2023-05-01,Noroeste,Leche fresca entera sachet,Litro,319.65
2023-05-01,Noroeste,Huevos de gallina,Docena,742.78
2023-05-01,Noroeste,Papa,kg,202.5
2023-05-01,Noroeste,Azúcar,kg,467.54
2023-05-01,Noroeste,Detergente líquido,750 cc,307.25
2023-05-01,Noroeste,Lavandina,1.000 cc,217.48
2023-05-01,Noroeste,Jabón de tocador,125 g,214.75
2023-05-01,Cuyo,Pan francés,kg,442.99
2023-05-01,Cuyo,Harina de trigo común,kg,200.62
2023-05-01,Cuyo,Arroz blanco simple,kg,373.97
2023-05-01,Cuyo,Fideos secos tipo guisero,500 g,257.25
2023-05-01,Cuyo,Carne picada común,kg,1141.3
2023-05-01,Cuyo,Pollo entero,kg,745.39
2023-05-01,Cuyo,Aceite de girasol,"1,5 litros",993.22
2023-05-01,Cuyo,Leche fresca entera sachet,Litro,351.32
2023-05-01,Cuyo,Huevos de gallina,Docena,851.93
2023-05-01,Cuyo,Papa,kg,271.13
2023-05-01,Cuyo,Azúcar,kg,475.16
2023-05-01,Cuyo,Detergente líquido,750 cc,287.73
2023-05-01,Cuyo,Lavandina,1.000 cc,213.38
2023-05-01,Cuyo,Jabón de tocador,125 g,227.33
2023-05-01,Patagonia,Pan francés,kg,536.01
2023-05-01,Patagonia,Harina de trigo común,kg,220.43
2023-05-01,Patagonia,Arroz blanco simple,kg,363.65
2023-05-01,Patagonia,Fideos secos tipo guisero,500 g,296.46
2023-05-01,Patagonia,Carne picada común,kg,1638.25
2023-05-01,Patagonia,Pollo entero,kg,790.18
2023-05-01,Patagonia,Aceite de girasol,"1,5 litros",912.84
2023-05-01,Patagonia,Leche fresca entera sachet,Litro,331.75
2023-05-01,Patagonia,Huevos de gallina,Docena,881.59
2023-05-01,Patagonia,Papa,kg,339.01
2023-05-01,Patagonia,Azúcar,kg,412.35
2023-05-01,Patagonia,Detergente líquido,750 cc,533.14
2023-05-01,Patagonia,Lavandina,1.000 cc,213.94
2023-05-01,Patagonia,Jabón de tocador,125 g,229.81
2023-06-01,GBA,Pan francés,kg,698.16
2023-06-01,GBA,Harina de trigo común,kg,196.65
2023-06-01,GBA,Arroz blanco simple,kg,358.85
2023-06-01,GBA,Fideos secos tipo guisero,500 g,308.03
2023-06-01,GBA,Carne picada común,kg,1172.34
2023-06-01,GBA,Pollo entero,kg,687.76
2023-06-01,GBA,Aceite de girasol,"1,5 litros",950.1
2023-06-01,GBA,Leche fresca entera sachet,Litro,309.63
2023-06-01,GBA,Huevos de gallina,Docena,856.34
2023-06-01,GBA,Papa,kg,313.8
2023-06-01,GBA,Azúcar,kg,614.94
2023-06-01,GBA,Detergente líquido,750 cc,292.53
2023-06-01,GBA,Lavandina,1.000 cc,219.2
2023-06-01,GBA,Jabón de tocador,125 g,234.4
2023-06-01,Pampeana,Pan francés,kg,561.86
2023-06-01,Pampeana,Harina de trigo común,kg,227.08
2023-06-01,Pampeana,Arroz blanco simple,kg,426.58
2023-06-01,Pampeana,Fideos secos tipo guisero,500 g,300.04
2023-06-01,Pampeana,Carne picada común,kg,1289.23
2023-06-01,Pampeana,Pollo entero,kg,735.41
2023-06-01,Pampeana,Aceite de girasol,"1,5 litros",1063.64
2023-06-01,Pampeana,Leche fresca entera sachet,Litro,345.83
2023-06-01,Pampeana,Huevos de gallina,Docena,824.91
2023-06-01,Pampeana,Papa,kg,315.42
2023-06-01,Pampeana,Azúcar,kg,596.22
2023-06-01,Pampeana,Detergente líquido,750 cc,342.35
2023-06-01,Pampeana,Lavandina,1.000 cc,220.98
2023-06-01,Pampeana,Jabón de tocador,125 g,237.24
2023-06-01,Noreste,Pan francés,kg,505.39
2023-06-01,Noreste,Harina de trigo común,kg,241.83
2023-06-01,Noreste,Arroz blanco simple,kg,477.92
2023-06-01,Noreste,Fideos secos tipo guisero,500 g,255.72
2023-06-01,Noreste,Carne picada común,kg,1192.07
2023-06-01,Noreste,Pollo entero,kg,639.12
2023-06-01,Noreste,Aceite de girasol,"1,5 litros",1213.47
2023-06-01,Noreste,Leche fresca entera sachet,Litro,372.59
2023-06-01,Noreste,Huevos de gallina,Docena,749.97
2023-06-01,Noreste,Papa,kg,299.99
2023-06-01,Noreste,Azúcar,kg,613.79
2023-06-01,Noreste,Detergente líquido,750 cc,322.87
2023-06-01,Noreste,Lavandina,1.000 cc,243.47
2023-06-01,Noreste,Jabón de tocador,125 g,240.31
2023-06-01,Noroeste,Pan francés,kg,495.66
2023-06-01,Noroeste,Harina de trigo común,kg,228.67
2023-06-01,Noroeste,Arroz blanco simple,kg,438.9
2023-06-01,Noroeste,Fideos secos tipo guisero,500 g,258.04
2023-06-01,Noroeste,Carne picada común,kg,1267.02
2023-06-01,Noroeste,Pollo entero,kg,682.49
2023-06-01,Noroeste,Aceite de girasol,"1,5 litros",1080.99
2023-06-01,Noroeste,Leche fresca entera sachet,Litro,348.59
2023-06-01,Noroeste,Huevos de gallina,Docena,764.31
2023-06-01,Noroeste,Papa,kg,269.38
2023-06-01,Noroeste,Azúcar,kg,553.08
2023-06-01,Noroeste,Detergente líquido,750 cc,340.64
2023-06-01,Noroeste,Lavandina,1.000 cc,237.17
2023-06-01,Noroeste,Jabón de tocador,125 g,230.59
2023-06-01,Cuyo,Pan francés,kg,473.83
2023-06-01,Cuyo,Harina de trigo común,kg,208.52
2023-06-01,Cuyo,Arroz blanco simple,kg,433.65
2023-06-01,Cuyo,Fideos secos tipo guisero,500 g,277.84
2023-06-01,Cuyo,Carne picada común,kg,1151.6
2023-06-01,Cuyo,Pollo entero,kg,745.08
2023-06-01,Cuyo,Aceite de girasol,"1,5 litros",1016.96
2023-06-01,Cuyo,Leche fresca entera sachet,Litro,369.73
2023-06-01,Cuyo,Huevos de gallina,Docena,884.1
2023-06-01,Cuyo,Papa,kg,330.17
2023-06-01,Cuyo,Azúcar,kg,585.41
2023-06-01,Cuyo,Detergente líquido,750 cc,322.1
2023-06-01,Cuyo,Lavandina,1.000 cc,226.17
2023-06-01,Cuyo,Jabón de tocador,125 g,235.89
2023-06-01,Patagonia,Pan francés,kg,586.62
2023-06-01,Patagonia,Harina de trigo común,kg,228.18
2023-06-01,Patagonia,Arroz blanco simple,kg,420.36
2023-06-01,Patagonia,Fideos secos tipo guisero,500 g,314.99
2023-06-01,Patagonia,Carne picada común,kg,1632.55
2023-06-01,Patagonia,Pollo entero,kg,780.44
2023-06-01,Patagonia,Aceite de girasol,"1,5 litros",924.12
2023-06-01,Patagonia,Leche fresca entera sachet,Litro,351.89
2023-06-01,Patagonia,Huevos de gallina,Docena,943.79
2023-06-01,Patagonia,Papa,kg,397.92
2023-06-01,Patagonia,Azúcar,kg,574.81
2023-06-01,Patagonia,Detergente líquido,750 cc,548.97
2023-06-01,Patagonia,Lavandina,1.000 cc,227.34
2023-06-01,Patagonia,Jabón de tocador,125 g,241.43
2023-07-01,GBA,Pan francés,kg,756.05
2023-07-01,GBA,Harina de trigo común,kg,207.44
2023-07-01,GBA,Arroz blanco simple,kg,403.18
2023-07-01,GBA,Fideos secos tipo guisero,500 g,327.01
2023-07-01,GBA,Carne picada común,kg,1221.66
2023-07-01,GBA,Pollo entero,kg,696.94
2023-07-01,GBA,Aceite de girasol,"1,5 litros",964.8
2023-07-01,GBA,Leche fresca entera sachet,Litro,330.57
2023-07-01,GBA,Huevos de gallina,Docena,890.31
2023-07-01,GBA,Papa,kg,420.69
2023-07-01,GBA,Azúcar,kg,719.94
2023-07-01,GBA,Detergente líquido,750 cc,306.16
2023-07-01,GBA,Lavandina,1.000 cc,236.34
2023-07-01,GBA,Jabón de tocador,125 g,246.2
2023-07-01,Pampeana,Pan francés,kg,598.07
2023-07-01,Pampeana,Harina de trigo común,kg,240.02
2023-07-01,Pampeana,Arroz blanco simple,kg,476.92
2023-07-01,Pampeana,Fideos secos tipo guisero,500 g,322.41
2023-07-01,Pampeana,Carne picada común,kg,1353.23
2023-07-01,Pampeana,Pollo entero,kg,723.94
2023-07-01,Pampeana,Aceite de girasol,"1,5 litros",1086.79
2023-07-01,Pampeana,Leche fresca entera sachet,Litro,368.89
2023-07-01,Pampeana,Huevos de gallina,Docena,863.16
2023-07-01,Pampeana,Papa,kg,409.93
2023-07-01,Pampeana,Azúcar,kg,659.84
2023-07-01,Pampeana,Detergente líquido,750 cc,366.04
2023-07-01,Pampeana,Lavandina,1.000 cc,237.03
2023-07-01,Pampeana,Jabón de tocador,125 g,248.49
2023-07-01,Noreste,Pan francés,kg,531.95
2023-07-01,Noreste,Harina de trigo común,kg,250.94
2023-07-01,Noreste,Arroz blanco simple,kg,509.05
2023-07-01,Noreste,Fideos secos tipo guisero,500 g,274.05
2023-07-01,Noreste,Carne picada común,kg,1242.52
2023-07-01,Noreste,Pollo entero,kg,647.62
2023-07-01,Noreste,Aceite de girasol,"1,5 litros",1252.77
2023-07-01,Noreste,Leche fresca entera sachet,Litro,391.46
2023-07-01,Noreste,Huevos de gallina,Docena,784.19
2023-07-01,Noreste,Papa,kg,371.24
2023-07-01,Noreste,Azúcar,kg,657.83
2023-07-01,Noreste,Detergente líquido,750 cc,342.13
2023-07-01,Noreste,Lavandina,1.000 cc,263.48
2023-07-01,Noreste,Jabón de tocador,125 g,245.95
2023-07-01,Noroeste,Pan francés,kg,521.77
2023-07-01,Noroeste,Harina de trigo común,kg,241.17
2023-07-01,Noroeste,Arroz blanco simple,kg,485.66
2023-07-01,Noroeste,Fideos secos tipo guisero,500 g,281.51
2023-07-01,Noroeste,Carne picada común,kg,1311.37
2023-07-01,Noroeste,Pollo entero,kg,680.52
2023-07-01,Noroeste,Aceite de girasol,"1,5 litros",1105.33
2023-07-01,Noroeste,Leche fresca entera sachet,Litro,373.51
2023-07-01,Noroeste,Huevos de gallina,Docena,790.46
2023-07-01,Noroeste,Papa,kg,350.66
2023-07-01,Noroeste,Azúcar,kg,605.25
2023-07-01,Noroeste,Detergente líquido,750 cc,362.79
2023-07-01,Noroeste,Lavandina,1.000 cc,251.72
2023-07-01,Noroeste,Jabón de tocador,125 g,238.21
2023-07-01,Cuyo,Pan francés,kg,500.31
2023-07-01,Cuyo,Harina de trigo común,kg,218.73
2023-07-01,Cuyo,Arroz blanco simple,kg,483.15
2023-07-01,Cuyo,Fideos secos tipo guisero,500 g,307.8
2023-07-01,Cuyo,Carne picada común,kg,1179.42
2023-07-01,Cuyo,Pollo entero,kg,749.02
2023-07-01,Cuyo,Aceite de girasol,"1,5 litros",1041.45
2023-07-01,Cuyo,Leche fresca entera sachet,Litro,386.02
2023-07-01,Cuyo,Huevos de gallina,Docena,936.41
2023-07-01,Cuyo,Papa,kg,423.31
2023-07-01,Cuyo,Azúcar,kg,664.1
2023-07-01,Cuyo,Detergente líquido,750 cc,356.03
2023-07-01,Cuyo,Lavandina,1.000 cc,235.95
2023-07-01,Cuyo,Jabón de tocador,125 g,248.16
2023-07-01,Patagonia,Pan francés,kg,614.63
2023-07-01,Patagonia,Harina de trigo común,kg,241.76
2023-07-01,Patagonia,Arroz blanco simple,kg,510.02
2023-07-01,Patagonia,Fideos secos tipo guisero,500 g,355.24
2023-07-01,Patagonia,Carne picada común,kg,1713.09
2023-07-01,Patagonia,Pollo entero,kg,789.27
2023-07-01,Patagonia,Aceite de girasol,"1,5 litros",920.41
2023-07-01,Patagonia,Leche fresca entera sachet,Litro,381.25
2023-07-01,Patagonia,Huevos de gallina,Docena,999.45
2023-07-01,Patagonia,Papa,kg,497.57
2023-07-01,Patagonia,Azúcar,kg,714.13
2023-07-01,Patagonia,Detergente líquido,750 cc,694.67
2023-07-01,Patagonia,Lavandina,1.000 cc,255.06
2023-07-01,Patagonia,Jabón de tocador,125 g,255.59
2023-08-01,GBA,Pan francés,kg,861.81
2023-08-01,GBA,Harina de trigo común,kg,222.91
2023-08-01,GBA,Arroz blanco simple,kg,460.4
2023-08-01,GBA,Fideos secos tipo guisero,500 g,347.03
2023-08-01,GBA,Carne picada común,kg,1702.55
2023-08-01,GBA,Pollo entero,kg,840.37
2023-08-01,GBA,Aceite de girasol,"1,5 litros",1026.0
2023-08-01,GBA,Leche fresca entera sachet,Litro,357.21
2023-08-01,GBA,Huevos de gallina,Docena,1050.63
2023-08-01,GBA,Papa,kg,539.83
2023-08-01,GBA,Azúcar,kg,761.15
2023-08-01,GBA,Detergente líquido,750 cc,319.49
2023-08-01,GBA,Lavandina,1.000 cc,257.14
2023-08-01,GBA,Jabón de tocador,125 g,260.56
2023-08-01,Pampeana,Pan francés,kg,671.81
2023-08-01,Pampeana,Harina de trigo común,kg,258.46
2023-08-01,Pampeana,Arroz blanco simple,kg,550.68
2023-08-01,Pampeana,Fideos secos tipo guisero,500 g,355.7
2023-08-01,Pampeana,Carne picada común,kg,1781.09
2023-08-01,Pampeana,Pollo entero,kg,868.69
2023-08-01,Pampeana,Aceite de girasol,"1,5 litros",1151.87
2023-08-01,Pampeana,Leche fresca entera sachet,Litro,397.44
2023-08-01,Pampeana,Huevos de gallina,Docena,971.76
2023-08-01,Pampeana,Papa,kg,524.72
2023-08-01,Pampeana,Azúcar,kg,755.39
2023-08-01,Pampeana,Detergente líquido,750 cc,395.62
2023-08-01,Pampeana,Lavandina,1.000 cc,255.06
2023-08-01,Pampeana,Jabón de tocador,125 g,266.09
2023-08-01,Noreste,Pan francés,kg,597.68
2023-08-01,Noreste,Harina de trigo común,kg,273.29
2023-08-01,Noreste,Arroz blanco simple,kg,573.79
2023-08-01,Noreste,Fideos secos tipo guisero,500 g,310.15
2023-08-01,Noreste,Carne picada común,kg,1582.72
2023-08-01,Noreste,Pollo entero,kg,775.01
2023-08-01,Noreste,Aceite de girasol,"1,5 litros",1358.07
2023-08-01,Noreste,Leche fresca entera sachet,Litro,427.9
2023-08-01,Noreste,Huevos de gallina,Docena,866.91
2023-08-01,Noreste,Papa,kg,508.23
2023-08-01,Noreste,Azúcar,kg,804.03
2023-08-01,Noreste,Detergente líquido,750 cc,406.79
2023-08-01,Noreste,Lavandina,1.000 cc,292.05
2023-08-01,Noreste,Jabón de tocador,125 g,279.08
2023-08-01,Noroeste,Pan francés,kg,605.62
2023-08-01,Noroeste,Harina de trigo común,kg,260.28
2023-08-01,Noroeste,Arroz blanco simple,kg,555.57
2023-08-01,Noroeste,Fideos secos tipo guisero,500 g,318.17
2023-08-01,Noroeste,Carne picada común,kg,1714.84
2023-08-01,Noroeste,Pollo entero,kg,823.32
2023-08-01,Noroeste,Aceite de girasol,"1,5 litros",1170.53
2023-08-01,Noroeste,Leche fresca entera sachet,Litro,401.44
2023-08-01,Noroeste,Huevos de gallina,Docena,930.03
2023-08-01,Noroeste,Papa,kg,439.58
2023-08-01,Noroeste,Azúcar,kg,713.19
2023-08-01,Noroeste,Detergente líquido,750 cc,409.75
2023-08-01,Noroeste,Lavandina,1.000 cc,284.01
2023-08-01,Noroeste,Jabón de tocador,125 g,256.36
2023-08-01,Cuyo,Pan francés,kg,587.77
2023-08-01,Cuyo,Harina de trigo común,kg,235.34
2023-08-01,Cuyo,Arroz blanco simple,kg,550.52
2023-08-01,Cuyo,Fideos secos tipo guisero,500 g,347.68
2023-08-01,Cuyo,Carne picada común,kg,1614.3
2023-08-01,Cuyo,Pollo entero,kg,853.29
2023-08-01,Cuyo,Aceite de girasol,"1,5 litros",1100.35
2023-08-01,Cuyo,Leche fresca entera sachet,Litro,411.59
2023-08-01,Cuyo,Huevos de gallina,Docena,1028.31
2023-08-01,Cuyo,Papa,kg,560.16
2023-08-01,Cuyo,Azúcar,kg,748.13
2023-08-01,Cuyo,Detergente líquido,750 cc,370.15
2023-08-01,Cuyo,Lavandina,1.000 cc,249.7
2023-08-01,Cuyo,Jabón de tocador,125 g,264.81
2023-08-01,Patagonia,Pan francés,kg,705.83
2023-08-01,Patagonia,Harina de trigo común,kg,258.13
2023-08-01,Patagonia,Arroz blanco simple,kg,586.37
2023-08-01,Patagonia,Fideos secos tipo guisero,500 g,387.25
2023-08-01,Patagonia,Carne picada común,kg,2013.59
2023-08-01,Patagonia,Pollo entero,kg,895.54
2023-08-01,Patagonia,Aceite de girasol,"1,5 litros",989.23
